image_path,label
sign_language_dataset/0/aug_0_1162.png,0
sign_language_dataset/0/aug_0_897.png,0
sign_language_dataset/0/aug_0_7507.png,0
sign_language_dataset/0/aug_0_1610.png,0
sign_language_dataset/0/aug_0_7261.png,0
sign_language_dataset/0/aug_0_6341.png,0
sign_language_dataset/0/aug_0_9072.png,0
sign_language_dataset/0/img_868.png,0
sign_language_dataset/0/aug_0_2641.png,0
sign_language_dataset/0/aug_0_4218.png,0
sign_language_dataset/0/img_840.png,0
sign_language_dataset/0/aug_0_3205.png,0
sign_language_dataset/0/aug_0_1374.png,0
sign_language_dataset/0/aug_0_9710.png,0
sign_language_dataset/0/aug_0_5894.png,0
sign_language_dataset/0/aug_0_2123.png,0
sign_language_dataset/0/aug_0_7729.png,0
sign_language_dataset/0/img_850.png,0
sign_language_dataset/0/aug_0_7715.png,0
sign_language_dataset/0/img_663.png,0
sign_language_dataset/0/img_887.png,0
sign_language_dataset/0/aug_0_2876.png,0
sign_language_dataset/0/aug_0_9923.png,0
sign_language_dataset/0/aug_0_2321.png,0
sign_language_dataset/0/aug_0_8618.png,0
sign_language_dataset/0/aug_0_4022.png,0
sign_language_dataset/0/aug_0_4744.png,0
sign_language_dataset/0/aug_0_5472.png,0
sign_language_dataset/0/aug_0_8156.png,0
sign_language_dataset/0/aug_0_3771.png,0
sign_language_dataset/0/aug_0_1166.png,0
sign_language_dataset/0/aug_0_7517.png,0
sign_language_dataset/0/aug_0_2309.png,0
sign_language_dataset/0/aug_0_3942.png,0
sign_language_dataset/0/aug_0_6812.png,0
sign_language_dataset/0/aug_0_4630.png,0
sign_language_dataset/0/aug_0_7339.png,0
sign_language_dataset/0/aug_0_1990.png,0
sign_language_dataset/0/aug_0_4618.png,0
sign_language_dataset/0/img_267.png,0
sign_language_dataset/0/aug_0_6782.png,0
sign_language_dataset/0/aug_0_8787.png,0
sign_language_dataset/0/aug_0_9664.png,0
sign_language_dataset/0/img_918.png,0
sign_language_dataset/0/aug_0_3349.png,0
sign_language_dataset/0/aug_0_9894.png,0
sign_language_dataset/0/aug_0_298.png,0
sign_language_dataset/0/aug_0_8591.png,0
sign_language_dataset/0/aug_0_2095.png,0
sign_language_dataset/0/aug_0_9881.png,0
sign_language_dataset/0/aug_0_5705.png,0
sign_language_dataset/0/aug_0_7112.png,0
sign_language_dataset/0/aug_0_7648.png,0
sign_language_dataset/0/aug_0_5739.png,0
sign_language_dataset/0/aug_0_8786.png,0
sign_language_dataset/0/img_272.png,0
sign_language_dataset/0/img_266.png,0
sign_language_dataset/0/aug_0_8962.png,0
sign_language_dataset/0/aug_0_5275.png,0
sign_language_dataset/0/aug_0_1761.png,0
sign_language_dataset/0/aug_0_5249.png,0
sign_language_dataset/0/aug_0_6998.png,0
sign_language_dataset/0/aug_0_9315.png,0
sign_language_dataset/0/aug_0_9301.png,0
sign_language_dataset/0/aug_0_6754.png,0
sign_language_dataset/0/aug_0_42.png,0
sign_language_dataset/0/aug_0_845.png,0
sign_language_dataset/0/aug_0_4962.png,0
sign_language_dataset/0/img_448.png,0
sign_language_dataset/0/aug_0_6807.png,0
sign_language_dataset/0/aug_0_879.png,0
sign_language_dataset/0/img_474.png,0
sign_language_dataset/0/aug_0_6608.png,0
sign_language_dataset/0/aug_0_3770.png,0
sign_language_dataset/0/aug_0_138.png,0
sign_language_dataset/0/aug_0_2308.png,0
sign_language_dataset/0/aug_0_5315.png,0
sign_language_dataset/0/aug_0_3764.png,0
sign_language_dataset/0/aug_0_8631.png,0
sign_language_dataset/0/aug_0_662.png,0
sign_language_dataset/0/aug_0_4023.png,0
sign_language_dataset/0/img_879.png,0
sign_language_dataset/0/aug_0_3228.png,0
sign_language_dataset/0/aug_0_4547.png,0
sign_language_dataset/0/aug_0_2644.png,0
sign_language_dataset/0/aug_0_2122.png,0
sign_language_dataset/0/aug_0_5883.png,0
sign_language_dataset/0/aug_0_2120.png,0
sign_language_dataset/0/aug_0_1429.png,0
sign_language_dataset/0/aug_0_1367.png,0
sign_language_dataset/0/img_847.png,0
sign_language_dataset/0/aug_0_5115.png,0
sign_language_dataset/0/aug_0_7931.png,0
sign_language_dataset/0/aug_0_4586.png,0
sign_language_dataset/0/aug_0_5854.png,0
sign_language_dataset/0/aug_0_2685.png,0
sign_language_dataset/0/aug_0_7925.png,0
sign_language_dataset/0/aug_0_106.png,0
sign_language_dataset/0/aug_0_3028.png,0
sign_language_dataset/0/aug_0_4035.png,0
sign_language_dataset/0/aug_0_674.png,0
sign_language_dataset/0/aug_0_2322.png,0
sign_language_dataset/0/aug_0_4753.png,0
sign_language_dataset/0/aug_0_8141.png,0
sign_language_dataset/0/aug_0_3014.png,0
sign_language_dataset/0/aug_0_9539.png,0
sign_language_dataset/0/aug_0_3969.png,0
sign_language_dataset/0/aug_0_9317.png,0
sign_language_dataset/0/aug_0_700.png,0
sign_language_dataset/0/aug_0_9465.png,0
sign_language_dataset/0/aug_0_1777.png,0
sign_language_dataset/0/aug_0_8747.png,0
sign_language_dataset/0/aug_0_1763.png,0
sign_language_dataset/0/aug_0_8021.png,0
sign_language_dataset/0/aug_0_5288.png,0
sign_language_dataset/0/aug_0_6959.png,0
sign_language_dataset/0/aug_0_6965.png,0
sign_language_dataset/0/aug_0_6971.png,0
sign_language_dataset/0/img_1051.png,0
sign_language_dataset/0/aug_0_9115.png,0
sign_language_dataset/0/aug_0_502.png,0
sign_language_dataset/0/aug_0_9897.png,0
sign_language_dataset/0/img_933.png,0
sign_language_dataset/0/img_701.png,0
sign_language_dataset/0/aug_0_2082.png,0
sign_language_dataset/0/aug_0_6233.png,0
sign_language_dataset/0/img_1044.png,0
sign_language_dataset/0/aug_0_5048.png,0
sign_language_dataset/0/aug_0_517.png,0
sign_language_dataset/0/aug_0_932.png,0
sign_language_dataset/0/img_271.png,0
sign_language_dataset/0/aug_0_6019.png,0
sign_language_dataset/0/aug_0_9302.png,0
sign_language_dataset/0/aug_0_55.png,0
sign_language_dataset/0/aug_0_3798.png,0
sign_language_dataset/0/aug_0_8801.png,0
sign_language_dataset/0/aug_0_3954.png,0
sign_language_dataset/0/aug_0_4752.png,0
sign_language_dataset/0/aug_0_6637.png,0
sign_language_dataset/0/aug_0_9504.png,0
sign_language_dataset/0/aug_0_2860.png,0
sign_language_dataset/0/aug_0_5855.png,0
sign_language_dataset/0/aug_0_2848.png,0
sign_language_dataset/0/aug_0_5841.png,0
sign_language_dataset/0/img_661.png,0
sign_language_dataset/0/aug_0_3203.png,0
sign_language_dataset/0/aug_0_8356.png,0
sign_language_dataset/0/img_846.png,0
sign_language_dataset/0/aug_0_4578.png,0
sign_language_dataset/0/aug_0_1428.png,0
sign_language_dataset/0/aug_0_2121.png,0
sign_language_dataset/0/aug_0_4222.png,0
sign_language_dataset/0/aug_0_2608.png,0
sign_language_dataset/0/img_821.png,0
sign_language_dataset/0/aug_0_5601.png,0
sign_language_dataset/0/aug_0_7764.png,0
sign_language_dataset/0/aug_0_9749.png,0
sign_language_dataset/0/aug_0_5173.png,0
sign_language_dataset/0/aug_0_3502.png,0
sign_language_dataset/0/aug_0_6334.png,0
sign_language_dataset/0/aug_0_376.png,0
sign_language_dataset/0/aug_0_1329.png,0
sign_language_dataset/0/aug_0_7214.png,0
sign_language_dataset/0/aug_0_1103.png,0
sign_language_dataset/0/aug_0_8641.png,0
sign_language_dataset/0/aug_0_148.png,0
sign_language_dataset/0/aug_0_6136.png,0
sign_language_dataset/0/aug_0_160.png,0
sign_language_dataset/0/aug_0_8669.png,0
sign_language_dataset/0/aug_0_612.png,0
sign_language_dataset/0/aug_0_2344.png,0
sign_language_dataset/0/aug_0_174.png,0
sign_language_dataset/0/img_438.png,0
sign_language_dataset/0/img_404.png,0
sign_language_dataset/0/aug_0_5205.png,0
sign_language_dataset/0/aug_0_9359.png,0
sign_language_dataset/0/aug_0_7374.png,0
sign_language_dataset/0/aug_0_4133.png,0
sign_language_dataset/0/aug_0_4899.png,0
sign_language_dataset/0/aug_0_4866.png,0
sign_language_dataset/0/aug_0_969.png,0
sign_language_dataset/0/aug_0_5013.png,0
sign_language_dataset/0/aug_0_8537.png,0
sign_language_dataset/0/aug_0_5761.png,0
sign_language_dataset/0/aug_0_4319.png,0
sign_language_dataset/0/aug_0_5007.png,0
sign_language_dataset/0/aug_0_9615.png,0
sign_language_dataset/0/aug_0_6526.png,0
sign_language_dataset/0/aug_0_8279.png,0
sign_language_dataset/0/aug_0_2754.png,0
sign_language_dataset/0/aug_0_2973.png,0
sign_language_dataset/0/aug_0_2783.png,0
sign_language_dataset/0/aug_0_6296.png,0
sign_language_dataset/0/aug_0_2782.png,0
sign_language_dataset/0/aug_0_6255.png,0
sign_language_dataset/0/aug_0_4456.png,0
sign_language_dataset/0/aug_0_8244.png,0
sign_language_dataset/0/img_798.png,0
sign_language_dataset/0/aug_0_7605.png,0
sign_language_dataset/0/aug_0_5012.png,0
sign_language_dataset/0/aug_0_3305.png,0
sign_language_dataset/0/img_203.png,0
sign_language_dataset/0/img_565.png,0
sign_language_dataset/0/aug_0_1937.png,0
sign_language_dataset/0/aug_0_5589.png,0
sign_language_dataset/0/aug_0_6916.png,0
sign_language_dataset/0/aug_0_2557.png,0
sign_language_dataset/0/aug_0_6731.png,0
sign_language_dataset/0/aug_0_4654.png,0
sign_language_dataset/0/aug_0_6725.png,0
sign_language_dataset/0/aug_0_1062.png,0
sign_language_dataset/0/aug_0_8720.png,0
sign_language_dataset/0/aug_0_1704.png,0
sign_language_dataset/0/aug_0_2219.png,0
sign_language_dataset/0/aug_0_4668.png,0
sign_language_dataset/0/aug_0_3661.png,0
sign_language_dataset/0/aug_0_3926.png,0
sign_language_dataset/0/aug_0_3098.png,0
sign_language_dataset/0/img_363.png,0
sign_language_dataset/0/aug_0_8683.png,0
sign_language_dataset/0/aug_0_2345.png,0
sign_language_dataset/0/aug_0_1880.png,0
sign_language_dataset/0/aug_0_607.png,0
sign_language_dataset/0/aug_0_2379.png,0
sign_language_dataset/0/aug_0_9238.png,0
sign_language_dataset/0/img_66.png,0
sign_language_dataset/0/aug_0_3715.png,0
sign_language_dataset/0/aug_0_8898.png,0
sign_language_dataset/0/aug_0_7956.png,0
sign_language_dataset/0/img_161.png,0
sign_language_dataset/0/aug_0_388.png,0
sign_language_dataset/0/img_149.png,0
sign_language_dataset/0/aug_0_8481.png,0
sign_language_dataset/0/aug_0_7765.png,0
sign_language_dataset/0/aug_0_7017.png,0
sign_language_dataset/0/aug_0_9992.png,0
sign_language_dataset/0/aug_0_8454.png,0
sign_language_dataset/0/aug_0_5616.png,0
sign_language_dataset/0/aug_0_8326.png,0
sign_language_dataset/0/aug_0_8440.png,0
sign_language_dataset/0/aug_0_4534.png,0
sign_language_dataset/0/aug_0_9789.png,0
sign_language_dataset/0/aug_0_7968.png,0
sign_language_dataset/0/img_177.png,0
sign_language_dataset/0/aug_0_6492.png,0
sign_language_dataset/0/aug_0_3703.png,0
sign_language_dataset/0/aug_0_8642.png,0
sign_language_dataset/0/aug_0_4736.png,0
sign_language_dataset/0/aug_0_3059.png,0
sign_language_dataset/0/aug_0_1896.png,0
sign_language_dataset/0/aug_0_9212.png,0
sign_language_dataset/0/aug_0_1128.png,0
sign_language_dataset/0/aug_0_188.png,0
sign_language_dataset/0/aug_0_1869.png,0
sign_language_dataset/0/aug_0_822.png,0
sign_language_dataset/0/aug_0_4905.png,0
sign_language_dataset/0/img_407.png,0
sign_language_dataset/0/aug_0_8078.png,0
sign_language_dataset/0/aug_0_7439.png,0
sign_language_dataset/0/aug_0_1048.png,0
sign_language_dataset/0/aug_0_9372.png,0
sign_language_dataset/0/aug_0_1921.png,0
sign_language_dataset/0/img_567.png,0
sign_language_dataset/0/aug_0_3688.png,0
sign_language_dataset/0/aug_0_5004.png,0
sign_language_dataset/0/aug_0_1504.png,0
sign_language_dataset/0/aug_0_2019.png,0
sign_language_dataset/0/aug_0_5776.png,0
sign_language_dataset/0/aug_0_6519.png,0
sign_language_dataset/0/aug_0_9825.png,0
sign_language_dataset/0/aug_0_7808.png,0
sign_language_dataset/0/img_759.png,0
sign_language_dataset/0/aug_0_8291.png,0
sign_language_dataset/0/img_765.png,0
sign_language_dataset/0/aug_0_5945.png,0
sign_language_dataset/0/aug_0_5951.png,0
sign_language_dataset/0/aug_0_7809.png,0
sign_language_dataset/0/img_980.png,0
sign_language_dataset/0/img_758.png,0
sign_language_dataset/0/aug_0_4333.png,0
sign_language_dataset/0/img_1035.png,0
sign_language_dataset/0/aug_0_9603.png,0
sign_language_dataset/0/aug_0_566.png,0
sign_language_dataset/0/aug_0_4327.png,0
sign_language_dataset/0/aug_0_2030.png,0
sign_language_dataset/0/aug_0_7148.png,0
sign_language_dataset/0/img_957.png,0
sign_language_dataset/0/aug_0_7606.png,0
sign_language_dataset/0/aug_0_3845.png,0
sign_language_dataset/0/aug_0_4694.png,0
sign_language_dataset/0/aug_0_8086.png,0
sign_language_dataset/0/aug_0_7438.png,0
sign_language_dataset/0/aug_0_6040.png,0
sign_language_dataset/0/aug_0_8737.png,0
sign_language_dataset/0/aug_0_8051.png,0
sign_language_dataset/0/aug_0_1840.png,0
sign_language_dataset/0/aug_0_1698.png,0
sign_language_dataset/0/img_412.png,0
sign_language_dataset/0/aug_0_4737.png,0
sign_language_dataset/0/aug_0_2420.png,0
sign_language_dataset/0/aug_0_610.png,0
sign_language_dataset/0/img_604.png,0
sign_language_dataset/0/aug_0_7941.png,0
sign_language_dataset/0/aug_0_2805.png,0
sign_language_dataset/0/aug_0_6336.png,0
sign_language_dataset/0/aug_0_360.png,0
sign_language_dataset/0/aug_0_412.png,0
sign_language_dataset/0/aug_0_3500.png,0
sign_language_dataset/0/aug_0_3538.png,0
sign_language_dataset/0/aug_0_6440.png,0
sign_language_dataset/0/aug_0_1313.png,0
sign_language_dataset/0/aug_0_6497.png,0
sign_language_dataset/0/aug_0_7789.png,0
sign_language_dataset/0/aug_0_2801.png,0
sign_language_dataset/0/aug_0_8492.png,0
sign_language_dataset/0/aug_0_2342.png,0
sign_language_dataset/0/aug_0_172.png,0
sign_language_dataset/0/aug_0_4041.png,0
sign_language_dataset/0/aug_0_3706.png,0
sign_language_dataset/0/aug_0_8647.png,0
sign_language_dataset/0/aug_0_5363.png,0
sign_language_dataset/0/img_402.png,0
sign_language_dataset/0/aug_0_6695.png,0
sign_language_dataset/0/aug_0_3909.png,0
sign_language_dataset/0/aug_0_3128.png,0
sign_language_dataset/0/aug_0_3882.png,0
sign_language_dataset/0/aug_0_5203.png,0
sign_language_dataset/0/aug_0_9439.png,0
sign_language_dataset/0/aug_0_3114.png,0
sign_language_dataset/0/aug_0_4109.png,0
sign_language_dataset/0/aug_0_3869.png,0
sign_language_dataset/0/aug_0_6252.png,0
sign_language_dataset/0/aug_0_2746.png,0
sign_language_dataset/0/aug_0_1529.png,0
sign_language_dataset/0/aug_0_5767.png,0
sign_language_dataset/0/aug_0_2008.png,0
sign_language_dataset/0/img_1019.png,0
sign_language_dataset/0/aug_0_9149.png,0
sign_language_dataset/0/aug_0_4486.png,0
sign_language_dataset/0/aug_0_2791.png,0
sign_language_dataset/0/aug_0_2975.png,0
sign_language_dataset/0/aug_0_5969.png,0
sign_language_dataset/0/img_985.png,0
sign_language_dataset/0/aug_0_2974.png,0
sign_language_dataset/0/aug_0_8524.png,0
sign_language_dataset/0/img_1018.png,0
sign_language_dataset/0/aug_0_4336.png,0
sign_language_dataset/0/aug_0_6247.png,0
sign_language_dataset/0/aug_0_4444.png,0
sign_language_dataset/0/aug_0_6535.png,0
sign_language_dataset/0/aug_0_563.png,0
sign_language_dataset/0/aug_0_8901.png,0
sign_language_dataset/0/img_205.png,0
sign_language_dataset/0/aug_0_3101.png,0
sign_language_dataset/0/aug_0_749.png,0
sign_language_dataset/0/aug_0_7373.png,0
sign_language_dataset/0/aug_0_5558.png,0
sign_language_dataset/0/aug_0_832.png,0
sign_language_dataset/0/aug_0_8691.png,0
sign_language_dataset/0/img_365.png,0
sign_language_dataset/0/aug_0_3934.png,0
sign_language_dataset/0/aug_0_3920.png,0
sign_language_dataset/0/aug_0_2380.png,0
sign_language_dataset/0/aug_0_9558.png,0
sign_language_dataset/0/aug_0_3707.png,0
sign_language_dataset/0/aug_0_7207.png,0
sign_language_dataset/0/aug_0_5438.png,0
sign_language_dataset/0/aug_0_6131.png,0
sign_language_dataset/0/aug_0_4732.png,0
sign_language_dataset/0/aug_0_2814.png,0
sign_language_dataset/0/aug_0_8493.png,0
sign_language_dataset/0/aug_0_6496.png,0
sign_language_dataset/0/aug_0_2828.png,0
sign_language_dataset/0/img_173.png,0
sign_language_dataset/0/aug_0_5160.png,0
sign_language_dataset/0/aug_0_359.png,0
sign_language_dataset/0/aug_0_7005.png,0
sign_language_dataset/0/aug_0_5174.png,0
sign_language_dataset/0/aug_0_9766.png,0
sign_language_dataset/0/aug_0_8478.png,0
sign_language_dataset/0/aug_0_2155.png,0
sign_language_dataset/0/aug_0_2631.png,0
sign_language_dataset/0/aug_0_9016.png,0
sign_language_dataset/0/aug_0_1462.png,0
sign_language_dataset/0/aug_0_5604.png,0
sign_language_dataset/0/aug_0_1304.png,0
sign_language_dataset/0/aug_0_8452.png,0
sign_language_dataset/0/aug_0_8678.png,0
sign_language_dataset/0/aug_0_6133.png,0
sign_language_dataset/0/img_62.png,0
sign_language_dataset/0/aug_0_8122.png,0
sign_language_dataset/0/img_401.png,0
sign_language_dataset/0/img_429.png,0
sign_language_dataset/0/aug_0_37.png,0
sign_language_dataset/0/aug_0_9412.png,0
sign_language_dataset/0/aug_0_1728.png,0
sign_language_dataset/0/aug_0_2221.png,0
sign_language_dataset/0/aug_0_4877.png,0
sign_language_dataset/0/aug_0_4863.png,0
sign_language_dataset/0/aug_0_8268.png,0
sign_language_dataset/0/aug_0_6251.png,0
sign_language_dataset/0/aug_0_4446.png,0
sign_language_dataset/0/img_788.png,0
sign_language_dataset/0/aug_0_8526.png,0
sign_language_dataset/0/aug_0_8240.png,0
sign_language_dataset/0/aug_0_7614.png,0
sign_language_dataset/0/aug_0_3314.png,0
sign_language_dataset/0/aug_0_8255.png,0
sign_language_dataset/0/aug_0_5981.png,0
sign_language_dataset/0/aug_0_9177.png,0
sign_language_dataset/0/aug_0_574.png,0
sign_language_dataset/0/aug_0_4862.png,0
sign_language_dataset/0/img_548.png,0
sign_language_dataset/0/aug_0_8094.png,0
sign_language_dataset/0/aug_0_831.png,0
sign_language_dataset/0/aug_0_7589.png,0
sign_language_dataset/0/img_400.png,0
sign_language_dataset/0/aug_0_8651.png,0
sign_language_dataset/0/aug_0_7238.png,0
sign_language_dataset/0/aug_0_4057.png,0
sign_language_dataset/0/aug_0_6640.png,0
sign_language_dataset/0/aug_0_1885.png,0
sign_language_dataset/0/img_158.png,0
sign_language_dataset/0/aug_0_6481.png,0
sign_language_dataset/0/img_602.png,0
sign_language_dataset/0/aug_0_4282.png,0
sign_language_dataset/0/img_164.png,0
sign_language_dataset/0/aug_0_2618.png,0
sign_language_dataset/0/img_825.png,0
sign_language_dataset/0/aug_0_8321.png,0
sign_language_dataset/0/img_800.png,0
sign_language_dataset/0/aug_0_6329.png,0
sign_language_dataset/0/aug_0_3245.png,0
sign_language_dataset/0/aug_0_5634.png,0
sign_language_dataset/0/aug_0_8476.png,0
sign_language_dataset/0/aug_0_1334.png,0
sign_language_dataset/0/aug_0_4264.png,0
sign_language_dataset/0/aug_0_9740.png,0
sign_language_dataset/0/aug_0_5608.png,0
sign_language_dataset/0/aug_0_5185.png,0
sign_language_dataset/0/aug_0_7792.png,0
sign_language_dataset/0/aug_0_2198.png,0
sign_language_dataset/0/aug_0_2826.png,0
sign_language_dataset/0/aug_0_7976.png,0
sign_language_dataset/0/aug_0_7962.png,0
sign_language_dataset/0/aug_0_6881.png,0
sign_language_dataset/0/img_52.png,0
sign_language_dataset/0/aug_0_7221.png,0
sign_language_dataset/0/aug_0_1650.png,0
sign_language_dataset/0/aug_0_141.png,0
sign_language_dataset/0/aug_0_4700.png,0
sign_language_dataset/0/aug_0_7209.png,0
sign_language_dataset/0/img_380.png,0
sign_language_dataset/0/aug_0_5378.png,0
sign_language_dataset/0/aug_0_2417.png,0
sign_language_dataset/0/aug_0_627.png,0
sign_language_dataset/0/aug_0_9230.png,0
sign_language_dataset/0/img_85.png,0
sign_language_dataset/0/aug_0_7590.png,0
sign_language_dataset/0/aug_0_7584.png,0
sign_language_dataset/0/aug_0_1693.png,0
sign_language_dataset/0/aug_0_4933.png,0
sign_language_dataset/0/img_91.png,0
sign_language_dataset/0/img_357.png,0
sign_language_dataset/0/aug_0_1877.png,0
sign_language_dataset/0/aug_0_1730.png,0
sign_language_dataset/0/aug_0_4648.png,0
sign_language_dataset/0/aug_0_2239.png,0
sign_language_dataset/0/img_592.png,0
sign_language_dataset/0/aug_0_6705.png,0
sign_language_dataset/0/aug_0_753.png,0
sign_language_dataset/0/aug_0_4112.png,0
sign_language_dataset/0/aug_0_4106.png,0
sign_language_dataset/0/aug_0_8099.png,0
sign_language_dataset/0/aug_0_3325.png,0
sign_language_dataset/0/aug_0_1526.png,0
sign_language_dataset/0/aug_0_2991.png,0
sign_language_dataset/0/aug_0_579.png,0
